Year,Company,sentiment_score_positive,sentiment_score_negative,sentiment_score_polarity,sentiment_score_subjectivity,similarity_score,nlp_result,Yearly_Return,DJIA_Return_Previous_Year,Sector
2011,AAPL,66.0,144.0,-0.371428569659864,0.0474361870233936,0.9625666462960254,0,0.2288736701089375,0.0938731635752989,Information Technology
2011,AMGN,106.0,106.0,0.0,0.0457784495690394,0.9621183743764586,0,0.1679058733197815,0.0938731635752989,Health Care
2011,AMZN,110.0,92.0,0.0891089104499558,0.0569334836367154,0.0,0,-0.0603626840541644,0.0938731635752989,Consumer Discretionary
2011,AXP,1.0,0.0,0.999999000001,0.0416666649305556,0.0,0,0.1042275965534573,0.0938731635752989,Financials
2011,BA,183.0,379.0,-0.348754447778017,0.0738890349626756,0.9829547178971224,0,0.131701029111082,0.0938731635752989,Industrials
2011,CAT,1.0,1.0,0.0,0.0444444434567901,0.892935451145154,0,-0.0196567027903464,0.0938731635752989,Industrials
2011,CRM,81.0,108.0,-0.1428571421012849,0.0435885608755561,0.9967634132661718,0,-0.2572475196276459,0.0938731635752989,Information Technology
2011,CSCO,174.0,425.0,-0.4190317188330021,0.0589161011056441,0.2185189171004287,0,-0.1076402653532665,0.0938731635752989,Information Technology
2011,CVX,0.0,0.0,0.0,0.0,1.0000000000000004,0,0.193773423561796,0.0938731635752989,Energy
2011,DIS,123.0,192.0,-0.2190476183522297,0.046666666659753,0.9984960935523456,0,0.0081894252489691,0.0938731635752989,Communication Services
2011,GS,282.0,763.0,-0.4602870808992467,0.0591833267225925,0.983204723832229,0,-0.4713496414481208,0.0938731635752989,Financials
2011,HD,72.0,83.0,-0.0709677414776274,0.0475606013968823,0.9803293298410484,0,0.2262188857611031,0.0938731635752989,Consumer Discretionary
2011,HON,206.0,268.0,-0.1308016874877601,0.0609724723358666,0.988674852803541,0,0.0285557868697596,0.0938731635752989,Industrials
2011,IBM,0.0,0.0,0.0,0.0,0.9080185510304296,0,0.2678988132062152,0.0938731635752989,Information Technology
2011,JNJ,1.0,0.0,0.999999000001,0.0263157887811634,0.9700769266025396,0,0.0819264158485213,0.0938731635752989,Health Care
2011,JPM,1.0,0.0,0.999999000001,0.0312499990234375,0.9469358080921138,0,-0.2204961966978619,0.0938731635752989,Financials
2011,KO,405.0,525.0,-0.1290322579257717,0.0563499757600369,0.9901385465573748,0,0.1038170435873624,0.0938731635752989,Consumer Staples
2011,MCD,192.0,88.0,0.3714285701020408,0.0414139920068904,0.9868008199491768,0,0.3494187656855489,0.0938731635752989,Consumer Discretionary
2011,MMM,212.0,283.0,-0.1434343431445771,0.0612017804078632,0.991715402690534,0,-0.0338505437531891,0.0938731635752989,Industrials
2011,MRK,352.0,580.0,-0.2446351928705631,0.0608315384073603,0.9946836009032656,0,0.0956012915269393,0.0938731635752989,Health Care
2011,MSFT,99.0,120.0,-0.0958904105210483,0.0363123859996165,0.9703686277651076,0,-0.0475453088832394,0.0938731635752989,Information Technology
2011,NKE,173.0,243.0,-0.1682692303647374,0.0545502229144308,0.9827514448610593,0,0.1359077780224797,0.0938731635752989,Consumer Discretionary
2011,NVDA,150.0,357.0,-0.4082840228633451,0.0750444049622491,0.9910442161903144,0,-0.1238937747672177,0.0938731635752989,Information Technology
2011,PG,4.0,0.0,0.9999997500000624,0.0377358487006052,0.9612345757186528,0,0.0633621000761865,0.0938731635752989,Consumer Staples
2011,SHW,1.0,0.0,0.999999000001,0.034482757431629,0.9501707222624468,0,0.0722180388953344,0.0938731635752989,Materials
2011,TRV,368.0,1899.0,-0.6753418611930562,0.1077010784309135,0.9879946597419929,0,0.0909451906212652,0.0938731635752989,Financials
2011,UNH,161.0,180.0,-0.0557184749099164,0.0592219520564046,0.9971006982089432,0,0.3828295914208979,0.0938731635752989,Health Care
2011,V,130.0,237.0,-0.2915531327205636,0.0504398020821275,0.996324829768014,0,0.4511946374544933,0.0938731635752989,Financials
2011,VZ,1.0,0.0,0.999999000001,0.0322580634755463,0.9774808920424004,0,0.1608320978453337,0.0938731635752989,Communication Services
2011,WMT,3.0,0.0,0.9999996666667778,0.0789473663434903,0.9999999999999998,0,0.1253029154952518,0.0938731635752989,Consumer Staples
2012,AAPL,70.0,138.0,-0.3269230753513313,0.0463768115838624,0.9913101843989822,0,0.3055851559814866,0.0468529931934538,Information Technology
2012,AMGN,111.0,123.0,-0.0512820510628972,0.0443601895650501,0.846317432193239,0,0.3704427475193677,0.0468529931934538,Health Care
2012,AMZN,116.0,100.0,0.0740740737311385,0.0581270182836041,0.9975051351916048,0,0.4012735331644068,0.0468529931934538,Consumer Discretionary
2012,AXP,1.0,0.0,0.999999000001,0.0416666649305556,0.8939305715734562,0,0.2046883641996595,0.0468529931934538,Financials
2012,BA,188.0,338.0,-0.2851711021194466,0.0731266509004411,0.993383752503048,0,0.0398443068757783,0.0468529931934538,Industrials
2012,CAT,1.0,1.0,0.0,0.0444444434567901,1.0,0,-0.0205860488046933,0.0468529931934538,Industrials
2012,CRM,170.0,166.0,0.011904761869331,0.0535885167378646,0.9955755170916798,0,0.6610673386294956,0.0468529931934538,Information Technology
2012,CSCO,139.0,409.0,-0.4927007290279184,0.0574182732546711,0.9945570351347752,0,0.0795120502351556,0.0468529931934538,Information Technology
2012,CVX,0.0,0.0,0.0,0.0,1.0000000000000004,0,0.0128236377616355,0.0468529931934538,Energy
